video_url,duration,description,hours,id
https://www.youtube.com/watch?v=ew6lt_50Z9o,8:03:16,I don't know why I walk in the heavy rain. Relaxing Sound for Sleep Study Meditation. White Noise.,8.054444444444446,ew6lt_50Z9o
https://www.youtube.com/watch?v=rZ8OUpJ3FEU,8:05:50,Ultra Rain Walk Touches My Heart. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.097222222222223,rZ8OUpJ3FEU
https://www.youtube.com/watch?v=8asZkSdrBlQ,8:00:28,Drive in the Heavy Rain. No Thought. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.007777777777777,8asZkSdrBlQ
https://www.youtube.com/watch?v=HeIFC6S1r_U,8:00:30,Ultra Relaxing Heavy Rain Walk. Sound for Sleep Study Meditation. White Noise ASMR.,8.008333333333333,HeIFC6S1r_U
https://www.youtube.com/watch?v=_rzM2-A-fYo,8:05:50,Stress Washing Solo Night Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise.,8.097222222222223,_rzM2-A-fYo
https://www.youtube.com/watch?v=fSOkEan27A8,10:00:04,10 Hour Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,10.001111111111111,fSOkEan27A8
https://www.youtube.com/watch?v=tg7ZlFq4leo,8:05:52,Heavy Rain Walk Canceling All the Noise in Your Mind. Relaxing Sound for Sleep Study Meditation.,8.097777777777779,tg7ZlFq4leo
https://www.youtube.com/watch?v=rV__Hxt9NNQ,8:12:26,Heavy Rain Walk Meditation. Focus only on Yourself. Complete isolation from external noise.,8.20722222222222,rV__Hxt9NNQ
https://www.youtube.com/watch?v=Um1NWjxQM4U,8:03:40,Deep Sleep Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.061111111111112,Um1NWjxQM4U
https://www.youtube.com/watch?v=5MWtHzgOu4I,10:00:38,Heavenly Hour Heavy Rain Walk Compilation. Relaxing Sound for Sleep Study Meditation. White Noise,10.010555555555555,5MWtHzgOu4I
https://www.youtube.com/watch?v=oEUAkO7SH8w,8:11:38,Amazingly Amazing Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.193888888888889,oEUAkO7SH8w
https://www.youtube.com/watch?v=UjB1FLEMY1E,8:12:26,Heart Wetting Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.20722222222222,UjB1FLEMY1E
https://www.youtube.com/watch?v=b73cQ1DWoWk,8:21:58,Super Heavy Rain Walk Melts Your Insomnia. Relaxing Sound for Sleep Study Meditation. White Noise.,8.366111111111111,b73cQ1DWoWk
https://www.youtube.com/watch?v=pYNWwe9jTpk,9:00:41,9 Hour Ultra Heavy Rain Walk in Korea. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,9.011388888888888,pYNWwe9jTpk
https://www.youtube.com/watch?v=rLwBm9lO5TU,8:10:02,Walk when It Rain in Seoul. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.167222222222222,rLwBm9lO5TU
https://www.youtube.com/watch?v=EZJ2me0jXsA,8:03:16,Walking in the Heavy Rain Carpet. Seoul. Relaxing Sound for Sleep Study Meditation. White Noise ASMR,8.054444444444446,EZJ2me0jXsA
https://www.youtube.com/watch?v=RwcUuWAq3nI,8:21:58,Heavy Rain Walk Cures All Your Worries. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.366111111111111,RwcUuWAq3nI
https://www.youtube.com/watch?v=ienlxI5F_hU,8:10:02,Seoul Solo Night Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.167222222222222,ienlxI5F_hU
https://www.youtube.com/watch?v=Xjo_DNKMKxI,8:01:28,Ultra Heavy Rain Walk in Korea. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.024444444444445,Xjo_DNKMKxI
https://www.youtube.com/watch?v=itY-lHjj0dg,8:11:38,Ultra Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.193888888888889,itY-lHjj0dg
https://www.youtube.com/watch?v=dw3F5WyY2Ls,8:00:24,Real Walk in the Heavy Rain Bomb. Heavy Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.006666666666666,dw3F5WyY2Ls
https://www.youtube.com/watch?v=MrwvTZeIG7g,4:00:11,Heavy Rain Walk in the Greenery. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,4.003055555555555,MrwvTZeIG7g
https://www.youtube.com/watch?v=_qsloySkZx0,8:01:28,Seoul Night Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.024444444444445,_qsloySkZx0
https://www.youtube.com/watch?v=3Iu28ihoZNc,3:57:14,Lonely Walk in the Heavy Rain. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,3.953888888888889,3Iu28ihoZNc
https://www.youtube.com/watch?v=Ur5HvpaVFjI,8:03:16,Walking in the Heavy Rain Bomb. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.054444444444446,Ur5HvpaVFjI
https://www.youtube.com/watch?v=kX08vZS4-Wo,7:54:20,Mindful Heavy Rain Walk. Korea. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,7.905555555555556,kX08vZS4-Wo
https://www.youtube.com/watch?v=oWD3pTwE63E,8:00:53,Korea Night Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.014722222222222,oWD3pTwE63E
https://www.youtube.com/watch?v=aR4ZQYT8cg0,8:01:39,Oh My Heavy Rain Walk. Korea. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.027500000000002,aR4ZQYT8cg0
https://www.youtube.com/watch?v=Veszv8Bh2QM,8:00:28,Sound of Driving in the Heavy Rain. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.007777777777777,Veszv8Bh2QM
https://www.youtube.com/watch?v=-o-nfaZmETw,8:05:50,Heavy Rain Walk Melts All Your Worries. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.097222222222223,-o-nfaZmETw
https://www.youtube.com/watch?v=irOFofzSQ1g,8:00:36,Stress Free Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.01,irOFofzSQ1g
https://www.youtube.com/watch?v=FzQdGSNmU2w,8:21:58,Rain Walk Erase All Your Worries. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.366111111111111,FzQdGSNmU2w
https://www.youtube.com/watch?v=MLj0mdE2Djw,8:02:34,Real Heavy Rain Walk in Korea. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.042777777777777,MLj0mdE2Djw
https://www.youtube.com/watch?v=HzElR1JY9B8,8:00:08,Just Walking in the Heavy Rain. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.002222222222223,HzElR1JY9B8
https://www.youtube.com/watch?v=IigzKt0kMcA,8:02:24,Relaxing Heavy Rain Walk in Korea. Sound for Sleep Study Meditation. White Noise ASMR.,8.04,IigzKt0kMcA
https://www.youtube.com/watch?v=xRH2fu-vHXA,8:05:52,Heavy Rain Walk on the Wet Road. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.097777777777779,xRH2fu-vHXA
https://www.youtube.com/watch?v=QeFqCHNi-QY,8:01:28,This is Real Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.024444444444445,QeFqCHNi-QY
https://www.youtube.com/watch?v=lVFoQLHkjbw,8:10:02,Seoul Night Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.167222222222222,lVFoQLHkjbw
https://www.youtube.com/watch?v=pBWKX3Fl2fk,8:00:53,Oh Yes Real Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.014722222222222,pBWKX3Fl2fk
https://www.youtube.com/watch?v=VoCtSq2voeM,8:01:28,Hypnotic Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.024444444444445,VoCtSq2voeM
https://www.youtube.com/watch?v=wrQxTa_pf0s,8:00:28,Driving in the Heavy Rain Bomb. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.007777777777777,wrQxTa_pf0s
https://www.youtube.com/watch?v=UCwaDxTsMZE,8:00:24,Walking in the Rain Bomb. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.006666666666666,UCwaDxTsMZE
https://www.youtube.com/watch?v=QK-fbrhSHqQ,8:00:30,Solo Heavy Rain Walk in Seoul. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.008333333333333,QK-fbrhSHqQ
https://www.youtube.com/watch?v=1fy4VoIvYn0,8:03:16,Heavy Rain Wets Seoul. Perfect Sound for Sleep Study Meditation. White Noise ASMR.,8.054444444444446,1fy4VoIvYn0
https://www.youtube.com/watch?v=wUHBwXR3vg8,8:11:38,All Night Long Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.193888888888889,wUHBwXR3vg8
https://www.youtube.com/watch?v=TiOrMEitSyE,8:01:39,Ultra Rain Walk I've been Waiting for Years. Relaxing Sound for Sleep Study Meditation. White Noise.,8.027500000000002,TiOrMEitSyE
https://www.youtube.com/watch?v=BxxJHCjSuzo,7:54:20,Heavy Rain Walk Hypnotizes Your Night. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,7.905555555555556,BxxJHCjSuzo
https://www.youtube.com/watch?v=cYlD2z2rbio,8:00:04,Mesmerizing Heavy Rain Walk in Korea. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.001111111111111,cYlD2z2rbio
https://www.youtube.com/watch?v=_uslQE0KXEo,5:08:51,Relaxing Sound of Heavy Rain Walk. Sleep Study Meditation. White Noise ASMR.,5.147500000000001,_uslQE0KXEo
https://www.youtube.com/watch?v=lDK4lIoO-uc,8:01:55,Heavy Rain Walk along the Lakeside. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.031944444444445,lDK4lIoO-uc
https://www.youtube.com/watch?v=63uGORYrsbg,8:02:24,Heavy Rain Walk Full Relaxation Sound for Sleep Study Meditation. White Noise ASMR.,8.04,63uGORYrsbg
https://www.youtube.com/watch?v=zpfvAtQX0Q8,8:00:03,Heavenly Sound of Heavy Rain Walk. Relaxation Sleep Study Meditation. White Noise ASMR.,8.000833333333333,zpfvAtQX0Q8
https://www.youtube.com/watch?v=7ncoN7SakdM,10:00:38,Wlking in the Ultra Rain Bomb. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,10.010555555555555,7ncoN7SakdM
https://www.youtube.com/watch?v=KAT9o8yIaUs,9:00:41,Indeed This is Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,9.011388888888888,KAT9o8yIaUs
https://www.youtube.com/watch?v=2lyT36Xe8-Q,10:00:04,10 Hour Heavy Rain Walk Gets You Real Deep Relaxation. Sound for Meditation. White Noise ASMR.,10.001111111111111,2lyT36Xe8-Q
https://www.youtube.com/watch?v=M-MrU27xwvY,8:12:26,Walk in the Heavy Rain Bomb. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.20722222222222,M-MrU27xwvY
https://www.youtube.com/watch?v=KQdx08R2bF4,8:12:26,Heavy Rain Walk Delivers the Best Relaxation. Sound for Sleep Study Meditation. White Noise ASMR.,8.20722222222222,KQdx08R2bF4
https://www.youtube.com/watch?v=ggijZuC8CJo,8:03:40,Full Wetting Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.061111111111112,ggijZuC8CJo
https://www.youtube.com/watch?v=PUFDnKyEnM8,8:01:38,Seamless Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.027222222222223,PUFDnKyEnM8
https://www.youtube.com/watch?v=JJxjIPN_OA4,8:07:10,All Night Long Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.119444444444445,JJxjIPN_OA4
https://www.youtube.com/watch?v=OUsEtdYwCr8,3:57:14,Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,3.953888888888889,OUsEtdYwCr8
https://www.youtube.com/watch?v=GJW2X61p9UU,5:08:22,Heavy Rain Walk Wets Your Night. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,5.139444444444445,GJW2X61p9UU
https://www.youtube.com/watch?v=QrqG8_N4QJ4,5:33:04,Mesmerizing Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,5.551111111111111,QrqG8_N4QJ4
https://www.youtube.com/watch?v=O_tCbWbZQhA,6:04:53,Sound of Rain Walk Gives You a Deep Sleep. Work Study Meditation. White Noise ASMR.,6.081388888888888,O_tCbWbZQhA
https://www.youtube.com/watch?v=n5EGvcNrMv8,6:39:58,Heavy Rain Walk Washes All the Stress. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,6.666111111111111,n5EGvcNrMv8
https://www.youtube.com/watch?v=pf4aZrjIgHo,6:39:55,The Real Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,6.665277777777778,pf4aZrjIgHo
https://www.youtube.com/watch?v=GfSzKvCHnwk,6:20:59,This is Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,6.349722222222222,GfSzKvCHnwk
https://www.youtube.com/watch?v=7LvUx7IjRZ0,6:17:56,Heavy Rain Walk Cleans Your Nerve System. Relaxing Sound for Sleep Meditation. White Noise ASMR.,6.2988888888888885,7LvUx7IjRZ0
https://www.youtube.com/watch?v=PPEzU6zurSM,6:15:30,Oh Lord This is Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,6.258333333333334,PPEzU6zurSM
https://www.youtube.com/watch?v=DVQpSDfXhIE,6:15:15,Ultra Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,6.254166666666666,DVQpSDfXhIE
https://www.youtube.com/watch?v=06SkwE38Ong,6:10:20,Walk in the Mega Rain. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,6.172222222222223,06SkwE38Ong
https://www.youtube.com/watch?v=x3AO7Er8LmI,6:04:04,Oh My Heavy Rain Walk Relaxes Brain Nerves. Sound for Sleep Study Meditation. White Noise ASMR.,6.067777777777778,x3AO7Er8LmI
https://www.youtube.com/watch?v=qOX7TekqoxM,6:02:39,Heavy Rain Walk Empties All Your Worries. Sound for Sleep Study Meditation. White Noise ASMR.,6.0441666666666665,qOX7TekqoxM
https://www.youtube.com/watch?v=LfxFVfq6pLY,6:01:56,Nerve Relaxing Heavy Rain Walk. Sound for Sleep Study Meditation. White Noise ASMR.,6.032222222222222,LfxFVfq6pLY
https://www.youtube.com/watch?v=prDAXNbrhfs,11:06:57,Walk in the Ultra Rain Bomb. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,11.115833333333333,prDAXNbrhfs
https://www.youtube.com/watch?v=Va03ObvxUbg,9:17:45,Walk in the Ultra Rain. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,9.295833333333333,Va03ObvxUbg
https://www.youtube.com/watch?v=y5nv31l6jis,9:04:00,Mega Hit Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,9.066666666666666,y5nv31l6jis
https://www.youtube.com/watch?v=edikUB2tDLA,8:02:24,Ultra Chilling Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.04,edikUB2tDLA
https://www.youtube.com/watch?v=GQ2cX5Gb_j8,8:01:55,Ultra Relaxing Heavy Rain Walk. Sound for Sleep Study Meditation. White Noise ASMR.,8.031944444444445,GQ2cX5Gb_j8
https://www.youtube.com/watch?v=c9kodMwKDtY,8:01:38,Super Relaxing Rain Walk. Sound for Sleep Study Meditation. White Noise ASMR.,8.027222222222223,c9kodMwKDtY
https://www.youtube.com/watch?v=HRWuaAdI7Rs,8:00:04,Oh My Walking in the Heavy Rain. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.001111111111111,HRWuaAdI7Rs
https://www.youtube.com/watch?v=jFx22JgdXyM,8:00:03,Chilling out while Walking in the Heavy Rain. Sound for Sleep Study Meditation. White Noise ASMR.,8.000833333333333,jFx22JgdXyM
https://www.youtube.com/watch?v=1vMHCqrlpJ4,8:00:03,Super Relaxing Heavy Rain Walk. Sound for Sleep Study Meditation. White Noise ASMR.,8.000833333333333,1vMHCqrlpJ4
https://www.youtube.com/watch?v=NnzwaoO7fIU,10:00:04,Full Relaxation while Walking in the Heavy Rain. Sound for Sleep Study Meditation. White Noise ASMR.,10.001111111111111,NnzwaoO7fIU
https://www.youtube.com/watch?v=Jrvc9CoOyxo,8:12:26,Walk in the Heavy Rain. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.20722222222222,Jrvc9CoOyxo
https://www.youtube.com/watch?v=3Q_n05Ao9dg,8:12:26,Stress Free Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.20722222222222,3Q_n05Ao9dg
https://www.youtube.com/watch?v=eGZ9KuOiHdk,10:00:38,Oh Yes! Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,10.010555555555555,eGZ9KuOiHdk
https://www.youtube.com/watch?v=dLLpM9_G8xo,9:00:41,Heavy Rain Walk Relaxes Your Nerves. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,9.011388888888888,dLLpM9_G8xo
https://www.youtube.com/watch?v=JpTDNopa7pE,8:07:10,Nerve Relaxing Heavy Rain Walk. Sound for Sleep Study Meditation. White Noise ASMR.,8.119444444444445,JpTDNopa7pE
https://www.youtube.com/watch?v=r_L_7gJH8g0,8:03:40,Ultra Relaxing Rain Walk. Sound for Sleep Study Meditation. White Noise ASMR.,8.061111111111112,r_L_7gJH8g0
https://www.youtube.com/watch?v=Vxum8f_XI20,6:22:58,Super Relaxing Heavy Rain Walk. Sound for Sleep Study Meditation. White Noise ASMR.,6.382777777777777,Vxum8f_XI20
https://www.youtube.com/watch?v=J4jpSspwvfA,6:18:53,Ultra Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,6.314722222222222,J4jpSspwvfA
https://www.youtube.com/watch?v=dLuDEfkoi3U,5:05:31,Korea Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,5.091944444444444,dLuDEfkoi3U
https://www.youtube.com/watch?v=UiDKASQlQqw,5:00:06,Seoul Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,5.001666666666667,UiDKASQlQqw
https://www.youtube.com/watch?v=Kz2s7Wt3KyA,6:00:09,Walk in the Heavy Rain Wets Your Night. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,6.0025,Kz2s7Wt3KyA
https://www.youtube.com/watch?v=F3xWRQPARlI,5:00:04,Heavy Rain Walk Relaxes You to the Fullest. Relaxing Sound for Sleep Study Meditation. White Noise.,5.001111111111111,F3xWRQPARlI
https://www.youtube.com/watch?v=NkX6IL5YHeM,8:07:10,Oh Yes Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.119444444444445,NkX6IL5YHeM
https://www.youtube.com/watch?v=nButqAEPS7U,5:00:01,Walking in the Heavy Rain WetsYour Night. Relaxing Sound for Sleep Study Meditation. White Noise.,5.000277777777778,nButqAEPS7U
https://www.youtube.com/watch?v=PS1mMtWMfyg,5:00:02,Heavy Rain Walk Saves Your Exhausted Soul. Relaxing Sound for Sleep Study Meditation. White Noise.,5.000555555555556,PS1mMtWMfyg
https://www.youtube.com/watch?v=BdfGJLWcGvY,5:03:27,Oh My Heavy Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,5.0575,BdfGJLWcGvY
https://www.youtube.com/watch?v=bQaS1lupBAw,4:00:06,Relaxing Walk in the Heavy Rain. Sound for Sleep Study Meditation. White Noise ASMR.,4.001666666666667,bQaS1lupBAw
https://www.youtube.com/watch?v=7_iQt5M9LvA,8:00:03,Stress Washing Ultra Rain Walk. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.000833333333333,7_iQt5M9LvA
https://www.youtube.com/watch?v=9OwN8yK0WXc,8:00:03,Heavy Rain Walk Melts Your Stress. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.000833333333333,9OwN8yK0WXc
https://www.youtube.com/watch?v=_AHW0M1vhPc,8:01:55,Rain Walk in Greenery GivesYou Full Relaxation.Sound for Sleep Study Meditation. White Noise ASMR.,8.031944444444445,_AHW0M1vhPc
https://www.youtube.com/watch?v=QH5Fg6-8kTg,8:12:26,Walk in the Rain Bomb. Ultra Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.20722222222222,QH5Fg6-8kTg
https://www.youtube.com/watch?v=SIf3s8NlKhc,8:12:26,Heavy Rain Walk Heals Your Exhausted Soul. Sound for Sleep Study Meditation. White Noise ASMR.,8.20722222222222,SIf3s8NlKhc
https://www.youtube.com/watch?v=iNTDrdHlN_E,10:00:38,Walking in the Rain Bomb.10 Hour Special. Relaxing Sound for Sleep Study Meditation. White Noise.,10.010555555555555,iNTDrdHlN_E
https://www.youtube.com/watch?v=JuwmrvdRae0,4:00:04,Hypnotic Heavy Rain Drive. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,4.001111111111111,JuwmrvdRae0
https://www.youtube.com/watch?v=wcBmEk--YgM,4:00:02,Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,4.000555555555556,wcBmEk--YgM
https://www.youtube.com/watch?v=VVGRHhEI3sM,4:00:04,Hypnotic Rain Drive Instantly Fall Asleep. Relaxing Sound for Meditation. White Noise ASMR.,4.001111111111111,VVGRHhEI3sM
https://www.youtube.com/watch?v=JGX1Fw1G7Ys,10:00:04,Walk in the Super Rain Saves our Thirsty Soul. Relaxing Sound for Sleep Study Meditation. ASMR.,10.001111111111111,JGX1Fw1G7Ys
https://www.youtube.com/watch?v=zAdefRXrO04,9:00:41,Ultra Rain Walk Releases You from All the Worries. Relaxing Sound for Sleep Study Meditation. ASMR.,9.011388888888888,zAdefRXrO04
