video_path,fps,duration,frame_count
/share/wjh/panda70m/raw_videos/test/39Mlhp_z6JA.mp4,29.97002997002997,422.3552666666667,12658
/share/wjh/panda70m/raw_videos/test/3bLno9ZGFUU.mp4,30.0,390.96666666666664,11729
/share/wjh/panda70m/raw_videos/test/3cIsikJDcdA.mp4,30.0,932.5333333333333,27976
/share/wjh/panda70m/raw_videos/test/3Dgpwh5A8R8.mp4,30.0,92.46666666666667,2774
/share/wjh/panda70m/raw_videos/test/3FHyqjEMsN4.mp4,25.0,200.24,5006
/share/wjh/panda70m/raw_videos/test/3FYivm45mjs.mp4,29.97002997002997,83.65023333333333,2507
/share/wjh/panda70m/raw_videos/test/3fzciZDFlLM.mp4,30.0,212.26666666666668,6368
/share/wjh/panda70m/raw_videos/test/3G8DghRYuIU.mp4,29.97344403023681,318.98236286610876,9561
/share/wjh/panda70m/raw_videos/test/3gqzJMumKt4.mp4,25.0,97.64,2441
/share/wjh/panda70m/raw_videos/test/3h_k80yF2fs.mp4,24.0,77.375,1857
/share/wjh/panda70m/raw_videos/test/3hSh4l-dtjg.mp4,29.971390377672,80.04299999999999,2399
/share/wjh/panda70m/raw_videos/test/3i_38OKFgZk.mp4,29.97002997002997,291.5913,8739
/share/wjh/panda70m/raw_videos/test/3i3dzTSPp3E.mp4,25.0,313.88,7847
/share/wjh/panda70m/raw_videos/test/3IIZmiGivRA.mp4,25.0,52.12,1303
/share/wjh/panda70m/raw_videos/test/3K8zBpQr4Vc.mp4,25.0,193.52,4838
/share/wjh/panda70m/raw_videos/test/3kF-Hf-z1Jk.mp4,29.97002997002997,678.1775,20325
/share/wjh/panda70m/raw_videos/test/3Q__bVY6wtk.mp4,23.976023976023978,667.5001666666666,16004
/share/wjh/panda70m/raw_videos/test/3S-7-KeCpNE.mp4,30.0,155.46666666666667,4664
/share/wjh/panda70m/raw_videos/test/3sTO_GX0OuA.mp4,29.97002997002997,271.33773333333335,8132
/share/wjh/panda70m/raw_videos/test/3SWj8hcbIao.mp4,29.97002997002997,173.50666666666666,5200
/share/wjh/panda70m/raw_videos/test/3trBVoHWjvQ.mp4,25.0,84.2,2105
/share/wjh/panda70m/raw_videos/test/3UD7v_8lPv4.mp4,29.973176075516513,732.6217263287334,21959
/share/wjh/panda70m/raw_videos/test/3VcdJlrUrSw.mp4,25.0,416.36,10409
/share/wjh/panda70m/raw_videos/test/3Y8SvZUZ30U.mp4,29.97002997002997,886.2854,26562
/share/wjh/panda70m/raw_videos/test/3Y_J3wJnhGM.mp4,30.0,518.2666666666667,15548
/share/wjh/panda70m/raw_videos/test/3zBH00IxKAE.mp4,59.94672631633028,506.1160444341893,30340
/share/wjh/panda70m/raw_videos/test/41haCtZ3S0M.mp4,29.97002997002997,447.0466,13398
/share/wjh/panda70m/raw_videos/test/42o1rzFS5ZE.mp4,23.976023976023978,368.24287499999997,8829
/share/wjh/panda70m/raw_videos/test/44ZFNPFJuyY.mp4,23.976023976023978,877.0428333333333,21028
/share/wjh/panda70m/raw_videos/test/45KegoaG1ss.mp4,29.971419254598814,104.266,3125
/share/wjh/panda70m/raw_videos/test/47Ub1AADW64.mp4,25.0,34.96,874
/share/wjh/panda70m/raw_videos/test/48Ni5KYdDrQ.mp4,29.97291684867709,148.80100000000002,4460
/share/wjh/panda70m/raw_videos/test/4aeCF1UQ2E4.mp4,25.0,115.28,2882
/share/wjh/panda70m/raw_videos/test/4B3Tu8quvXk.mp4,59.94005994005994,195.87901666666667,11741
/share/wjh/panda70m/raw_videos/test/4B4U2QleVH0.mp4,29.97002997002997,99.03226666666667,2968
/share/wjh/panda70m/raw_videos/test/4B6rCFjvkvw.mp4,15.0,398.73333333333335,5981
/share/wjh/panda70m/raw_videos/test/4Dn1uda26cA.mp4,50.0,944.58,47229
/share/wjh/panda70m/raw_videos/test/4EQjzSMSGv8.mp4,29.97002997002997,859.0248333333334,25745
/share/wjh/panda70m/raw_videos/test/4GixMQ5SLhE.mp4,25.0,224.48,5612
/share/wjh/panda70m/raw_videos/test/4hDIlS0HAmQ.mp4,60.0,337.75,20265
/share/wjh/panda70m/raw_videos/test/4HgAemfojPM.mp4,59.94005994005994,437.82071666666667,26243
/share/wjh/panda70m/raw_videos/test/4KNV8XvX-Kc.mp4,29.971752135658022,234.35399999999998,7024
/share/wjh/panda70m/raw_videos/test/4KQmw5qztDw.mp4,59.94005994005994,338.03770000000003,20262
/share/wjh/panda70m/raw_videos/test/4m1m9V5Qmew.mp4,25.0,116.52,2913
/share/wjh/panda70m/raw_videos/test/4pMIExI_iww.mp4,29.97002997002997,212.17863333333332,6359
/share/wjh/panda70m/raw_videos/test/4pzMWNiTC88.mp4,29.97002997002997,638.5045333333334,19136
/share/wjh/panda70m/raw_videos/test/4R0qUZGavnM.mp4,25.0,505.8,12645
/share/wjh/panda70m/raw_videos/test/4t-uDt5NyX4.mp4,29.97002997002997,673.5729,20187
/share/wjh/panda70m/raw_videos/test/4TyAefa9E8o.mp4,29.97002997002997,79.01226666666666,2368
/share/wjh/panda70m/raw_videos/test/4usb5iPk-NE.mp4,29.97002997002997,295.4284666666667,8854
/share/wjh/panda70m/raw_videos/test/4v1uCyYzmgk.mp4,30.0,5230.566666666667,156917
/share/wjh/panda70m/raw_videos/test/4Wdz4sh01mE.mp4,29.97002997002997,514.1803333333334,15410
/share/wjh/panda70m/raw_videos/test/4Wm7KY8lYnE.mp4,29.97002997002997,490.95713333333333,14714
/share/wjh/panda70m/raw_videos/test/_4wrD7mP0Qs.mp4,29.97002997002997,1071.0366333333334,32099
/share/wjh/panda70m/raw_videos/test/4x7YQ2CXQWk.mp4,23.976023976023978,232.85762499999998,5583
/share/wjh/panda70m/raw_videos/test/4YoHn4Od9mk.mp4,25.0,147.2,3680
/share/wjh/panda70m/raw_videos/test/4zXUySWMWGY.mp4,50.0,639.6,31980
/share/wjh/panda70m/raw_videos/test/4ZYZEOOR08s.mp4,30.0,310.96666666666664,9329
/share/wjh/panda70m/raw_videos/test/51N4VIWVmmM.mp4,29.97002997002997,321.4211,9633
/share/wjh/panda70m/raw_videos/test/538xLLv0ze4.mp4,25.0,167.0,4175
/share/wjh/panda70m/raw_videos/test/55hSaUju5qI.mp4,23.976023976023978,285.07645833333333,6835
/share/wjh/panda70m/raw_videos/test/56D7UiODA7M.mp4,30.0,733.4,22002
/share/wjh/panda70m/raw_videos/test/58Sv4jg1ssA.mp4,23.976023976023978,300.92562499999997,7215
/share/wjh/panda70m/raw_videos/test/596JE4dRRGk.mp4,29.97002997002997,377.71066666666667,11320
/share/wjh/panda70m/raw_videos/test/5aoGFs05NfY.mp4,23.978983309816883,128.279,3076
/share/wjh/panda70m/raw_videos/test/5b5buj_NmT0.mp4,25.0,127.68,3192
/share/wjh/panda70m/raw_videos/test/5eEqNZSOWMA.mp4,25.0,87.64,2191
/share/wjh/panda70m/raw_videos/test/5EGJ08hVo6s.mp4,29.97002997002997,696.8294666666667,20884
/share/wjh/panda70m/raw_videos/test/5_EiE4b3Li0.mp4,50.0,85.38,4269
/share/wjh/panda70m/raw_videos/test/5FwgRbYPlLk.mp4,29.97002997002997,69.00226666666667,2068
/share/wjh/panda70m/raw_videos/test/5gxjde_mxFA.mp4,30.0,561.2333333333333,16837
/share/wjh/panda70m/raw_videos/test/5HkFS8OBMO8.mp4,29.97002997002997,187.15363333333335,5609
/share/wjh/panda70m/raw_videos/test/5hS4enD3eSw.mp4,50.0,440.02,22001
/share/wjh/panda70m/raw_videos/test/5hv8NmLie4U.mp4,29.97002997002997,329.8295,9885
/share/wjh/panda70m/raw_videos/test/5itDFt-nPuY.mp4,59.94005994005994,113.24646666666666,6788
/share/wjh/panda70m/raw_videos/test/5IXAk9jWqNQ.mp4,29.97002997002997,740.4730666666667,22192
/share/wjh/panda70m/raw_videos/test/5j5Fi3gzWO8.mp4,25.0,186.52,4663
/share/wjh/panda70m/raw_videos/test/5Jmy3hOMad8.mp4,25.0,117.76,2944
/share/wjh/panda70m/raw_videos/test/5lNP_s2DE9U.mp4,29.97002997002997,111.44466666666666,3340
/share/wjh/panda70m/raw_videos/test/5nBrH0fn7Pg.mp4,29.97002997002997,109.6095,3285
/share/wjh/panda70m/raw_videos/test/5NhibDPujBA.mp4,29.97002997002997,577.7772,17316
/share/wjh/panda70m/raw_videos/test/5oawM1U0jBY.mp4,29.97002997002997,154.92143333333334,4643
/share/wjh/panda70m/raw_videos/test/5OuVwLTYM1M.mp4,30.0,239.8,7194
/share/wjh/panda70m/raw_videos/test/5_PitHYY6BY.mp4,60.0,700.3333333333334,42020
/share/wjh/panda70m/raw_videos/test/5psAyR-JJ3c.mp4,29.97002997002997,284.3841,8523
/share/wjh/panda70m/raw_videos/test/5RODefELtao.mp4,25.0,181.08,4527
/share/wjh/panda70m/raw_videos/test/5RsQ4-485WA.mp4,29.97002997002997,1021.02,30600
/share/wjh/panda70m/raw_videos/test/5t_59QoqMuU.mp4,30.0,441.8666666666667,13256
/share/wjh/panda70m/raw_videos/test/5ta_Zx_UW0E.mp4,59.948070810040555,583.9554055196846,35007
/share/wjh/panda70m/raw_videos/test/5UAqoQn41uQ.mp4,25.0,193.4,4835
/share/wjh/panda70m/raw_videos/test/5umIpbc5gPQ.mp4,23.976023976023978,932.0144166666666,22346
/share/wjh/panda70m/raw_videos/test/5VAU7IyCNC8.mp4,30.0,124.1,3723
/share/wjh/panda70m/raw_videos/test/5vXQYlb2GQo.mp4,23.976023976023978,77.74433333333333,1864
/share/wjh/panda70m/raw_videos/test/5wompESIMZ8.mp4,29.97002997002997,513.2127,15381
/share/wjh/panda70m/raw_videos/test/5YDyh8YbNF8.mp4,29.97002997002997,188.25473333333335,5642
/share/wjh/panda70m/raw_videos/test/5_-__yTAM5I.mp4,29.97002997002997,711.3439666666667,21319
/share/wjh/panda70m/raw_videos/test/5Z2HRNcvRHo.mp4,30.0,522.6333333333333,15679
/share/wjh/panda70m/raw_videos/test/5ZdvccMH0HY.mp4,25.0,111.32,2783
/share/wjh/panda70m/raw_videos/test/64qFcUVGusk.mp4,23.976023976023978,566.941375,13593
/share/wjh/panda70m/raw_videos/test/66Fs06SVOtI.mp4,23.976023976023978,47.50579166666666,1139
/share/wjh/panda70m/raw_videos/test/69Iq0zcG00w.mp4,29.97002997002997,699.1651333333333,20954
/share/wjh/panda70m/raw_videos/test/6aUkc6d7DnQ.mp4,29.97002997002997,240.7405,7215
/share/wjh/panda70m/raw_videos/test/6c-35KrcX4A.mp4,60.0,378.8666666666667,22732
/share/wjh/panda70m/raw_videos/test/6CLwxsjxYQU.mp4,25.0,139.48,3487
/share/wjh/panda70m/raw_videos/test/6crhpcVMYaY.mp4,29.97002997002997,358.2579,10737
/share/wjh/panda70m/raw_videos/test/6DhHc9SJSgA.mp4,29.97002997002997,570.0361333333334,17084
/share/wjh/panda70m/raw_videos/test/-6DJRy5VOfg.mp4,60.0,272.3,16338
/share/wjh/panda70m/raw_videos/test/6dTe9OjqsAQ.mp4,29.97002997002997,181.04753333333335,5426
/share/wjh/panda70m/raw_videos/test/6fzT5bFZBs8.mp4,25.0,443.0,11075
/share/wjh/panda70m/raw_videos/test/6GXeCV4AExk.mp4,29.971975888372718,716.2023645003494,21466
/share/wjh/panda70m/raw_videos/test/6HZDb-E8Gms.mp4,23.976023976023978,72.65591666666666,1742
/share/wjh/panda70m/raw_videos/test/6ikMZhQoQf0.mp4,29.97002997002997,84.5845,2535
/share/wjh/panda70m/raw_videos/test/6IUUJapTco8.mp4,29.97002997002997,336.0357,10071
/share/wjh/panda70m/raw_videos/test/6jPZrK_Kifc.mp4,29.97002997002997,390.2565333333333,11696
/share/wjh/panda70m/raw_videos/test/6lz17262dBU.mp4,23.976023976023978,282.61566666666664,6776
/share/wjh/panda70m/raw_videos/test/6MOVOERESLY.mp4,29.97002997002997,365.9656,10968
/share/wjh/panda70m/raw_videos/test/6oQHGy6Dr7M.mp4,29.97002997002997,247.58066666666667,7420
/share/wjh/panda70m/raw_videos/test/6oXnxw-ny2o.mp4,23.976023976023978,477.97749999999996,11460
/share/wjh/panda70m/raw_videos/test/6qNyMFICGPw.mp4,29.97002997002997,155.75560000000002,4668
/share/wjh/panda70m/raw_videos/test/-6r04gCLMWw.mp4,25.0,175.76,4394
/share/wjh/panda70m/raw_videos/test/6R5rx7ZS-tA.mp4,29.97002997002997,319.3523666666667,9571
/share/wjh/panda70m/raw_videos/test/6SPM2OFP--Y.mp4,59.94005994005994,77.52745,4647
/share/wjh/panda70m/raw_videos/test/6tH6a0krzAI.mp4,23.97859421632191,174.906,4194
/share/wjh/panda70m/raw_videos/test/6tx1JD4fIA0.mp4,29.97002997002997,921.7208,27624
/share/wjh/panda70m/raw_videos/test/6UKqmA9d9g0.mp4,30.0,347.8666666666667,10436
/share/wjh/panda70m/raw_videos/test/6vNoGvYN8_E.mp4,30.0,687.3,20619
/share/wjh/panda70m/raw_videos/test/6wsFjjhZPJI.mp4,29.971623438044507,502.20836489269817,15052
/share/wjh/panda70m/raw_videos/test/6ylgKzRGd94.mp4,24.0,176.91666666666666,4246
/share/wjh/panda70m/raw_videos/test/7-7LzsUeNXQ.mp4,25.0,900.56,22514
/share/wjh/panda70m/raw_videos/test/78aN85Xwywc.mp4,29.97002997002997,168.00116666666668,5035
/share/wjh/panda70m/raw_videos/test/795-EQpRYzE.mp4,60.0,404.21666666666664,24253
/share/wjh/panda70m/raw_videos/test/7EjfmZHeXHk.mp4,29.97002997002997,640.3730666666667,19192
/share/wjh/panda70m/raw_videos/test/7eS-IlUQPvY.mp4,30.0,1056.0333333333333,31681
/share/wjh/panda70m/raw_videos/test/7Ib1vmrZJyY.mp4,59.94869889280522,277.22036185833787,16619
/share/wjh/panda70m/raw_videos/test/7ijbhueGO8w.mp4,29.97002997002997,31.164466666666666,934
/share/wjh/panda70m/raw_videos/test/7jH0J5p_hBI.mp4,29.97002997002997,136.70323333333334,4097
/share/wjh/panda70m/raw_videos/test/7jpvj-FcWk8.mp4,25.0,70.08,1752
/share/wjh/panda70m/raw_videos/test/7k9Y8Dvn5ZE.mp4,60.0,467.3666666666667,28042
/share/wjh/panda70m/raw_videos/test/7l2WeR2u_q8.mp4,30.0,632.4333333333333,18973
/share/wjh/panda70m/raw_videos/test/7lKuYcq_7Ns.mp4,25.0,82.64,2066
/share/wjh/panda70m/raw_videos/test/7LkX4uhSA5Q.mp4,29.97002997002997,125.35856666666668,3757
/share/wjh/panda70m/raw_videos/test/7MRIHgBKQOE.mp4,29.971688729053486,130.69,3917
/share/wjh/panda70m/raw_videos/test/7o9KoRxPyA4.mp4,60.0,601.4333333333333,36086
/share/wjh/panda70m/raw_videos/test/7pok1ln94Lc.mp4,29.97002997002997,500.73356666666666,15007
/share/wjh/panda70m/raw_videos/test/7RH9D_64j1k.mp4,25.0,105.12,2628
/share/wjh/panda70m/raw_videos/test/7R-LU71QizI.mp4,29.97002997002997,837.0028333333333,25085
/share/wjh/panda70m/raw_videos/test/7s1X88qUhic.mp4,29.97002997002997,134.13400000000001,4020
/share/wjh/panda70m/raw_videos/test/7Tl9KBQU3DA.mp4,29.97002997002997,83.04963333333333,2489
/share/wjh/panda70m/raw_videos/test/7tuhIVobrgI.mp4,29.97299275600091,396.223363368421,11876
/share/wjh/panda70m/raw_videos/test/7ux9UYLFB68.mp4,25.0,403.96,10099
/share/wjh/panda70m/raw_videos/test/7VYl0FBjRzo.mp4,24.00292353947609,361.2476615916955,8671
/share/wjh/panda70m/raw_videos/test/7WlXsJxJCIk.mp4,30.0,257.76666666666665,7733
/share/wjh/panda70m/raw_videos/test/7xVsDIG942g.mp4,29.97002997002997,225.9257,6771
/share/wjh/panda70m/raw_videos/test/7zFo5NtC4JE.mp4,29.97002997002997,187.42056666666667,5617
/share/wjh/panda70m/raw_videos/test/809AsOU7Bf0.mp4,24.003294357329402,92.27900000000001,2215
/share/wjh/panda70m/raw_videos/test/84ZRY-n9WPI.mp4,30.0,448.76666666666665,13463
/share/wjh/panda70m/raw_videos/test/86TZsphQF_A.mp4,23.976023976023978,67.31725,1614
/share/wjh/panda70m/raw_videos/test/87UDqBPhJHY.mp4,29.97002997002997,182.0819,5457
/share/wjh/panda70m/raw_videos/test/89IDnbdeHg8.mp4,29.97002997002997,262.79586666666665,7876
/share/wjh/panda70m/raw_videos/test/89sR1555eJ0.mp4,29.97002997002997,129.39593333333335,3878
/share/wjh/panda70m/raw_videos/test/8bg0CepH6fI.mp4,25.0,283.2,7080
